BSSID,SSID,frequency,latitude,longitude,WEP,WPA Personal,WPA Enterprise,WPA2 Personal,WPA2 Enterprise,WPA3 Personal,WPA3 Enterprise,Open,Wi-Fi Protected Setup,Mobile Hotspot,Fast Transition,Access Point,Ad Hoc,Wi-Fi 6
"ec:8c:a2:16:e2:fd","Carrier WiFi4","5260","40.7456465","-73.9753128","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"62:f8:53:54:01:47","","5320","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"b8:f8:53:8f:8c:83","Fios-6BXdJ","5805","40.7600849","-73.9649122","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"b8:f8:53:8f:8c:84","Fios-6BXdJ","5280","40.7600849","-73.9649122","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"ec:8c:a2:16:e2:fc","Carrier WiFi","5260","40.7456465","-73.9753128","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"16:91:38:d5:5e:7d","","5220","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"34:53:d2:ce:e2:6a","SpectrumSetup-63","5220","40.7406798","-73.9196323","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"6a:bd:c5:14:2e:36","","5260","40.7600849","-73.9649122","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"e4:f4:c6:13:f1:4f","NETGEAR25-5G","5765","40.7296324","-73.9869729","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"f4:2e:7f:63:ec:90","GS-Laptop","5240","40.7127802","-74.0160768","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"f4:2e:7f:63:ec:91","GS-Apps","5240","40.7127802","-74.0160768","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"94:9b:2c:5c:a9:14","TW_Survey_58","5745","40.7503595","-73.9412756","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"dc:a5:f4:05:92:ab","optimumwifi","5765","40.7247562","-73.9572912","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"94:9b:2c:5c:a9:10","TransitWirelessWiFi","5745","40.7503595","-73.9412756","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"dc:a5:f4:05:92:ad","Spectrum Mobile","5765","40.7247562","-73.9572912","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"94:9b:2c:5c:a9:11","","5745","40.7503595","-73.9412756","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"dc:a5:f4:05:92:ae","Spectrum","5765","40.7247562","-73.9572912","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"94:9b:2c:5c:a9:13","OFMTA1XWIFI","5745","40.7503595","-73.9412756","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"c4:01:7c:80:93:8c","Spectrum Free Trial","5540","40.7456465","-73.9753128","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"76:83:c2:20:05:49","2789576","5785","40.7127802","-74.0160768","false","false","false","true","false","false","false","false","false","false","true","true","false","false"
"74:3e:2b:e8:b6:8c","Carrier WiFi2","5560","40.7296324","-73.9869729","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"48:5d:36:dd:bb:2a","Joshiana Wireless","5220","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"20:c0:47:14:f5:52","ConsuladoQueens","5745","40.7510079","-73.9404956","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"00:0b:86:78:3c:0a","TowerEmployee","5260","40.7160743","-73.9954326","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"80:cc:9c:ad:ac:b4","ORBI00","2422","40.7600849","-73.9649122","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"00:0b:86:78:3c:0b","TowerPower","5260","40.7160743","-73.9954326","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"6e:b2:27:9a:32:a7","","5320","40.7296324","-73.9869729","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"00:0b:86:78:3c:0c","TowerGuest","5260","40.7160743","-73.9954326","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"00:0b:86:78:3c:0d","","5260","40.7160743","-73.9954326","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"20:9a:7d:22:a6:16","SpectrumSetup-10","2437","40.7418223","-73.9185727","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"00:0b:86:78:3c:0e","","5260","40.7160743","-73.9954326","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"80:cc:9c:ad:ac:b5","ORBI00","5240","40.7600849","-73.9649122","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"c8:9e:43:08:c1:70","tahlij-1","5200","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","false","false","true","true","false","false"
"32:56:ee:78:b3:4a","Artsy Staff","5785","40.7160743","-73.9954326","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"7c:db:98:3c:e9:e0","SpectrumSetup-E1","5785","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"00:30:44:62:a8:a8","Insomnia","5745","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"fc:ec:da:b8:96:84","Invisible North","5745","40.7160743","-73.9954326","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"78:a3:51:60:9c:28","MOFI_M5J43_193","2437","40.7092419","-74.0107596","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"b8:f8:53:a7:6d:8e","Fios-Zk2rN","2437","40.7510079","-73.9404956","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"b8:f8:53:a7:6d:8f","Fios-Zk2rN","5660","40.7510079","-73.9404956","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"6e:d7:9a:8e:99:f0","","5200","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"72:f8:53:5d:39:38","","5805","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"40:70:09:f9:81:15","TG1672G12-5G","5200","40.7296324","-73.9869729","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"80:8d:b7:b1:a0:d1","","5260","40.7406798","-73.9196323","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"7a:d7:9a:72:51:45","","5745","40.7600849","-73.9649122","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"3c:bd:c5:01:90:fb","Fios-jR6FS","5745","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"80:8d:b7:b1:a0:d0","TD-WIFI","5260","40.7406798","-73.9196323","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"24:79:2a:b1:ba:5c","Spectrum Free Trial","5540","40.7600849","-73.9649122","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"3c:bd:c5:01:90:fc","Fios-jR6FS","5200","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"58:2f:f7:78:15:1f","MogulMIND","5220","40.7510079","-73.9404956","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"78:29:ed:33:ef:36","MySpectrumWiFi37-5G","5180","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"78:29:ed:33:ef:35","MySpectrumWiFi37-2G","2412","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"6c:5a:b0:92:4f:0a","ISACC-linksys","5785","40.7296324","-73.9869729","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"f4:69:42:45:9a:38","watchpost","5220","40.7296324","-73.9869729","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"2c:ea:dc:cc:2a:d7","SpectrumSetup-D8","5220","40.7296324","-73.9869729","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"72:f8:53:78:0b:98","","5805","40.7510079","-73.9404956","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
